type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
RSM0706,0.3334195,-0.15600018,-0.02060408,0.111571625,0.07886087,-0.14836186,-0.01625896,0.09276062,-0.107382186,-0.07818141,-0.29438078,0.03159909,0.17563206,0.20905688,-0.10643463,-0.1564773,-0.12448369,0.31007195,0.0787572,0.03397853,0.034899916,0.058862075,0.11146063,0.13307466,-0.11972057,-0.051133875,0.19190212,-0.032129195,-0.4753401,-0.27025416,0.057398822,0.03924123,0.22846569,0.21029842,0.076537386,-0.09159073,-0.07221166,0.2661739,-0.08994852,-0.19805884,-0.19739233,-0.0075665973,-0.060709246,-0.04150187,-0.16116121,0.13178962,0.081610404,0.101071246,-0.007417554,0.25998336,-0.044590175,0.094034635,0.29553416,0.22735487,-0.0284605,0.0031193746,0.11543907,0.047693215,-0.10987259,-0.12632357,-0.079630636,0.036161233,0.022654114,0.16606936
RSM0708,0.43815583,-0.049017962,-0.055604205,0.09277365,0.017446851,-0.20399107,-0.12124556,0.07312829,-0.07156292,-0.021786483,-0.36299938,0.03180577,0.15134658,0.3377188,-0.08789397,-0.21159478,0.014323789,0.29570946,-0.057375215,0.044257585,0.017216882,0.054663196,0.19348556,0.14752595,-0.21296857,-0.066651806,0.2508974,0.0118436795,-0.28976697,-0.20713395,0.14494698,0.013181755,0.3410969,0.1938189,0.12067445,0.067641914,0.027283855,0.3197174,-0.07888686,-0.29776427,-0.22349963,-0.057081375,0.03036104,-0.0013431582,-0.08327595,0.08418805,0.11177418,0.025671156,0.07050505,0.26604828,-0.0034442437,0.19317088,0.25307894,0.1740103,-0.06685075,-0.0071154917,0.1545893,0.15760575,-0.048182733,-0.2148246,-0.05851535,0.11492456,-0.0033141442,0.17244397
RSM0709,0.5103084,-0.101496026,0.19049977,0.025170688,0.18875489,-0.19930854,0.12524508,0.19743955,0.120553516,0.094290435,-0.32974333,0.14465624,0.06184264,0.37127465,-0.18125206,-0.19022125,-0.12675965,0.39345762,-0.15282162,-0.1309846,0.15627858,0.036672,0.27798665,-0.050152782,-0.1601928,-0.10233371,0.11457746,0.009589934,-0.22343658,-0.1523717,0.28564826,0.1339109,0.16833982,0.2059806,-0.11693553,0.027068932,-0.025568148,0.34559703,-0.07688935,-0.08250363,-0.31386212,0.038263056,-0.049981218,-0.15634015,-0.23362154,0.054250393,0.104482405,0.10170027,0.0357593,0.22599807,0.08927227,0.191714,0.36701322,0.32071918,0.122664735,0.12511143,0.09763282,0.06037313,-0.29164755,-0.20117341,0.028848713,-0.19511175,0.0016141386,0.2600986
RSM0710,0.41749826,-0.117553815,0.05159732,0.13892569,0.11886797,-0.22029306,0.027547272,0.1793115,-0.042113304,0.030368416,-0.24318095,0.049696982,0.043702412,0.24520317,-0.111976296,-0.080466576,-0.09825732,0.30934674,-0.03709326,0.005557492,0.07515563,0.038049195,0.23340353,0.025193023,-0.121922165,-0.13007313,0.10870033,-0.07095995,-0.32425082,-0.2965659,0.07264109,0.06591694,0.052562993,0.21206667,0.030892713,-0.110773854,0.014889772,0.36349303,0.011724965,-0.11524641,-0.25775787,-0.002026921,-0.087838545,-0.18363796,-0.119024426,0.08018163,0.07817404,0.041964464,0.0018328916,0.23362684,-0.013265863,0.08580423,0.30649707,0.22853212,0.11060855,0.046609797,0.06408419,0.0732538,-0.10487395,-0.21368714,-0.025668181,-0.063775435,0.06958498,0.1049113
RSM0711,0.41923764,-0.11354546,-0.061063264,0.18285339,0.06901642,-0.2016307,-0.122173235,0.06163681,-0.010982309,-0.074585244,-0.35917473,0.04491286,0.08110213,0.29708043,0.016156068,-0.1847198,0.004466404,0.29627022,-0.06579047,0.043188266,0.036834393,0.0129799,0.19970475,0.18750367,-0.24489507,-0.08421692,0.31628606,-0.03494879,-0.26811498,-0.28828835,0.1589097,-0.053297248,0.15672125,0.23756662,0.08582354,0.0005963625,0.0105469795,0.34018004,-0.068870135,-0.32592306,-0.21825746,-0.0906622,0.019621944,-0.04649608,-0.026047487,0.12841678,0.13025711,0.038706314,0.078787014,0.30912143,0.051282946,0.23361853,0.21040428,0.21348038,-0.19085543,0.10355621,0.097520426,0.13571244,0.050787587,-0.2011063,-0.14129704,0.14202562,0.0061337547,0.19905284
RSM0713,0.38467273,-0.15120645,-0.12591395,0.11801833,0.02196709,-0.17817774,-0.07354553,0.07348268,-0.15890399,-0.07803142,-0.3236282,0.0019424953,0.20756951,0.22312696,-0.087598816,-0.16952863,-0.118130066,0.28536898,0.0970456,0.11283339,-0.019350603,0.07377293,0.1255339,0.20099694,-0.13596655,-0.065176144,0.23516484,-0.024381442,-0.5100139,-0.31388682,0.0051347236,0.0022696343,0.2894856,0.21780732,0.14818817,-0.076220974,-0.051987704,0.27510253,-0.07050783,-0.2874357,-0.16689517,-0.040718224,-0.043283433,-0.021965597,-0.13586837,0.16289623,0.109950624,0.075658254,-0.027246272,0.2749208,-0.06997195,0.13125968,0.2829823,0.21081693,-0.049885273,-0.07087883,0.120533876,0.09009453,-0.0658891,-0.14623646,-0.115114845,0.117878325,0.025957806,0.14062735
RSM0715,0.45929784,-0.10036724,0.11457093,0.07459603,0.1471948,-0.21772657,0.11290712,0.1951232,0.02651733,0.07539819,-0.26897302,0.11281948,0.08304247,0.28654498,-0.21460387,-0.113280356,-0.16361496,0.3256045,-0.069570914,-0.029575024,0.120169066,0.028897347,0.26647428,0.009819874,-0.16554977,-0.11791049,0.09811655,-0.01841462,-0.34641182,-0.29456884,0.13427214,0.15612963,0.07364351,0.20676008,-0.07377456,-0.09936203,-0.039627254,0.33137217,-0.03492525,-0.05920882,-0.25574815,0.05166071,-0.05571827,-0.24148886,-0.21033253,0.094151236,0.11056765,0.08504363,-0.025444027,0.24048041,0.04593422,0.10166171,0.3580273,0.31366745,0.1776886,0.047111508,0.034901924,0.017082501,-0.28327125,-0.19549449,0.005087886,-0.13971528,0.06629812,0.13042052
RSM0716,0.42351702,-0.06908182,0.011067176,0.081646666,0.10337982,-0.15477651,-0.048538372,0.06891856,-0.011506075,0.013562084,-0.3156636,0.06103927,0.08849874,0.25991046,-0.074882016,-0.14748178,-0.055583667,0.32028684,-0.02806606,0.040895086,0.05657906,0.07252442,0.16410437,0.09600835,-0.18856539,-0.0680751,0.23184928,-0.024782326,-0.2940869,-0.19699186,0.14830448,0.018464891,0.21061312,0.1830321,0.078183584,0.0065110466,0.021010598,0.34544855,-0.05730769,-0.22988342,-0.25719115,-0.030391935,0.0010682597,-0.027503386,-0.095830895,0.07869918,0.07986843,0.037476584,0.02571264,0.26492566,-0.017834185,0.17232978,0.25984988,0.18509282,-0.029465195,0.059796683,0.10936338,0.17172693,-0.04884631,-0.17258075,-0.073782645,0.03386503,-0.018649593,0.161619
RSM0717,0.46150783,-0.060960814,-0.060346317,0.16192594,0.046867236,-0.19696605,-0.118125476,0.058918744,0.0015848747,-0.046550993,-0.35847187,0.039124254,0.08413779,0.32756025,0.012778718,-0.18048623,0.031427927,0.2892383,-0.078669526,0.04870948,0.040843878,0.019579392,0.20930699,0.17379408,-0.25570542,-0.07527979,0.31407169,-0.024586573,-0.26154873,-0.25947186,0.1559555,-0.033791184,0.21277338,0.19731112,0.087222,0.04352148,0.029202076,0.34118015,-0.053670917,-0.3253542,-0.23051806,-0.0910804,0.05767353,-0.062468804,-0.015576645,0.107686415,0.14188677,0.0022047823,0.08052524,0.2790584,0.05877357,0.24166062,0.23254661,0.17709237,-0.18416254,0.07753202,0.1030245,0.17764126,0.032699443,-0.21782127,-0.12798448,0.13416752,-0.002771667,0.19157226
RSM0718,0.4586752,-0.058144346,-0.051232133,0.13461058,0.037004557,-0.2214457,-0.11285417,0.045771636,-0.0039563305,-0.030598247,-0.38600382,0.053326968,0.105853125,0.36931676,-0.0325001,-0.2260837,0.03890778,0.27202865,-0.105476834,0.036852453,0.052925285,0.019471413,0.22951958,0.1635635,-0.27374938,-0.08071609,0.29513034,0.02404619,-0.22270964,-0.23076859,0.16271475,0.0015166338,0.25857875,0.19324893,0.114980526,0.116641164,0.026290927,0.33231783,-0.042592436,-0.3519719,-0.23508583,-0.086125776,0.07830557,-0.02426214,-0.04285674,0.10261717,0.12938133,-0.012618354,0.091020614,0.2602753,0.0439671,0.2624452,0.2460541,0.2073698,-0.18256974,0.050999127,0.11672347,0.18072815,0.036520906,-0.24161115,-0.10784788,0.11492262,0.005353902,0.19951725
RSM0719,0.48439696,-0.050996967,-0.051499166,0.13247593,0.04195584,-0.20973888,-0.09576164,0.059747685,0.008852889,-0.031919483,-0.3857521,0.047765907,0.10816671,0.35410747,-0.048864823,-0.21658196,0.053158753,0.2824708,-0.12900603,0.05053414,0.035713125,0.031143403,0.21382198,0.17354444,-0.27574134,-0.0831961,0.29677668,0.011116717,-0.21138643,-0.21504697,0.14828844,-0.0019014034,0.2738895,0.2251514,0.10824348,0.10306838,0.037482932,0.32924035,-0.067708075,-0.33559313,-0.22312856,-0.08735011,0.06682803,-0.031447027,-0.039615255,0.09637005,0.12858492,-0.0024766389,0.090996824,0.25387982,0.06331876,0.26632723,0.23078413,0.18492183,-0.17371596,0.054468017,0.11164674,0.1838177,0.029900352,-0.24195714,-0.09088326,0.120543845,0.019963784,0.2050589
RSM0720,0.39801863,-0.07034698,0.024888247,0.047799457,0.05559106,-0.16972095,0.034405775,0.123072825,-0.023005031,0.018578783,-0.2928066,0.04500262,0.16320717,0.30100262,-0.17703103,-0.18327212,-0.080390394,0.27132043,-0.052893426,0.0015280794,0.048102338,0.042274017,0.19191973,0.08346518,-0.13730806,-0.08545713,0.12781556,0.007695491,-0.3088529,-0.2016031,0.08475345,0.107688285,0.27226183,0.19691192,0.04212215,0.020510802,-0.005192155,0.24369158,-0.05619391,-0.1565128,-0.18393478,-0.008500771,-0.012177548,-0.087163836,-0.18694331,0.07169811,0.112482175,0.06284171,-0.0034139196,0.1919606,0.0024536261,0.11751558,0.30721623,0.24570544,0.07130397,-0.036968827,0.086013965,0.04173129,-0.20682277,-0.17357668,0.010122001,-0.034153506,0.034973815,0.13070479
RSM0721,0.4403489,-0.08320423,0.12453202,0.053653106,0.11930506,-0.15739991,0.00919785,0.121424764,0.018982552,0.043086734,-0.30714473,0.08167973,0.06423276,0.29930896,-0.07740292,-0.17500566,-0.058268804,0.35485592,-0.06380441,-0.03924296,0.08141061,0.04335223,0.14383419,-0.01830241,-0.12617128,-0.10621117,0.1358485,-0.02289853,-0.20781091,-0.14299232,0.22775729,0.03022927,0.22448426,0.17735289,0.039388295,0.026805926,0.00936389,0.35425445,-0.03844839,-0.16843218,-0.32465625,0.0008624128,-0.045571454,-0.024145905,-0.08994585,0.032168802,0.040031027,0.022029363,0.07432786,0.23069441,0.0091669485,0.16356717,0.267158,0.15404396,0.07910833,0.12585598,0.15223779,0.19515854,-0.075975046,-0.19311322,-0.0044176993,-0.07068733,-0.02166418,0.21825005
RSM0723,0.37041512,-0.09286386,0.08746958,0.057388276,0.10000486,-0.13446285,0.054072242,0.09706969,-0.054481234,0.029988633,-0.29687458,0.055119786,0.14026912,0.26279017,-0.13498765,-0.20943609,-0.091189355,0.31958458,-0.03222906,-0.020647299,0.049863607,0.06429808,0.121297255,0.03883787,-0.08697178,-0.06899381,0.10652152,0.013001082,-0.32955086,-0.13511549,0.13043796,0.08175489,0.2780071,0.18181108,0.081249565,0.013832476,-0.023475338,0.28439718,-0.04539664,-0.1294161,-0.27870777,0.050097328,-0.09514896,-0.022236565,-0.18633235,0.0637597,0.059400976,0.03817486,0.009696783,0.19182393,-0.042162247,0.14559488,0.28998882,0.19421907,0.08269739,0.009656442,0.14867577,0.14139828,-0.11054225,-0.15156282,0.03252715,-0.10606046,0.009086696,0.19264276
RSM0724,0.45660457,-0.04515049,-0.0069192653,0.09873191,0.016098151,-0.22042277,-0.09328824,0.10569713,-0.027996501,-0.005955316,-0.29777297,0.04621029,0.10603031,0.35625693,-0.08392765,-0.14588518,0.020019772,0.28591976,-0.09789321,0.00621836,0.040664207,0.046896126,0.23780487,0.08986557,-0.2350999,-0.07706154,0.20423745,-0.01525164,-0.20090379,-0.23906526,0.14927459,0.012446001,0.24127008,0.18591675,0.07010849,0.0591642,0.042427015,0.31190777,-0.030503191,-0.23391062,-0.19477655,-0.07160352,0.025429612,-0.08287847,-0.08056079,0.06894993,0.101513825,-0.0073280972,0.09018218,0.2629781,0.043340407,0.18775555,0.24536934,0.15577893,-0.033257928,0.016626906,0.12480723,0.1408664,-0.0863367,-0.22469123,-0.044466708,0.058373377,0.014231828,0.16328986
RSM0726,0.464036,-0.048567045,-0.040797412,0.12413911,0.040109567,-0.20532039,-0.12823454,0.055750478,-0.0024545523,-0.035536636,-0.36571744,0.04103164,0.08923978,0.33952233,-0.009208812,-0.21108432,0.061017904,0.26666504,-0.09760833,0.04388357,0.05069135,0.029980037,0.21722063,0.16497034,-0.26286623,-0.079623036,0.27940506,0.00039612825,-0.22907424,-0.2336974,0.15581289,-0.012227492,0.2592066,0.2163058,0.1003196,0.07358206,0.0453703,0.34610087,-0.059520077,-0.31588674,-0.23430298,-0.09093752,0.07568284,-0.045631498,-0.013109664,0.091095015,0.13892111,-0.016429925,0.10541952,0.28264233,0.055297866,0.25320497,0.21954274,0.18292883,-0.15627538,0.06939468,0.11217718,0.17960986,0.014995502,-0.22679353,-0.09954857,0.13631454,0.018405525,0.21316172
RSM0728,0.42793778,-0.07910666,-0.09167507,0.1165463,0.049111202,-0.2019066,-0.15195638,0.04734634,-0.07267858,-0.055991475,-0.34637004,0.029775845,0.12221274,0.26406744,-0.031220526,-0.17131644,-0.01833122,0.30762747,0.016866269,0.10885151,0.015893323,0.071430005,0.15995215,0.18988544,-0.21337736,-0.06842173,0.31381467,-0.0360745,-0.37881985,-0.29208097,0.12514144,-0.053201057,0.28863993,0.2001027,0.13200642,-0.0115012685,-0.008235821,0.34951857,-0.067883626,-0.3304556,-0.23529875,-0.07158312,0.014132422,0.0044702953,-0.039750643,0.12013801,0.10150472,0.04309892,0.040647093,0.30935356,0.018250898,0.2059718,0.25194088,0.15957333,-0.12489766,0.021797508,0.12343265,0.17983054,0.031104708,-0.19176798,-0.13100381,0.15945168,-0.028103609,0.15799128
RSM0729,0.4523517,-0.10166066,-0.06038056,0.1586018,0.057693522,-0.19450322,-0.11451791,0.05267504,0.0054760943,-0.053492654,-0.35137516,0.040629487,0.08078504,0.2950426,0.0134424595,-0.18374771,0.014452087,0.29586294,-0.08307334,0.036003932,0.0459845,0.028079223,0.20371744,0.17538475,-0.2632743,-0.08849347,0.31772426,-0.0016689324,-0.27746564,-0.274472,0.16844015,-0.051983852,0.20446546,0.2197867,0.09754042,0.033471096,0.024097672,0.35700604,-0.066301785,-0.34649408,-0.23474814,-0.071378805,0.03720631,-0.048638295,-0.016450543,0.14498788,0.12943801,0.0061576716,0.075907096,0.27722514,0.05549774,0.25486848,0.22002101,0.19612496,-0.18593471,0.10269169,0.11242721,0.16377464,0.051612828,-0.20284183,-0.13094857,0.14153151,-0.017018905,0.21232463
RSM0730,0.45048878,-0.060925916,0.034126803,0.09747531,0.08343962,-0.22243597,0.05587327,0.15557323,-0.008956552,0.06967299,-0.27138078,0.060070965,0.11306234,0.32252467,-0.1901892,-0.119475484,-0.077657625,0.27845103,-0.073634274,-0.012694424,0.08257865,0.023467926,0.28037664,0.038490046,-0.1861878,-0.11874066,0.06654536,-0.017127981,-0.27612078,-0.27435058,0.07081652,0.1344082,0.14852542,0.20369714,0.014485225,-0.016354779,0.022945534,0.3172821,-0.0073017026,-0.115494646,-0.19189638,-0.013868353,-0.015371248,-0.20099603,-0.15120588,0.07350673,0.104550384,0.04680055,0.006932859,0.20671657,0.0245578,0.10213726,0.33805892,0.27843663,0.13148336,-0.024165804,0.055774312,0.025304366,-0.23751883,-0.2534676,3.4488912e-05,-0.055183306,0.093796924,0.078564756
RSM0731,0.3938543,-0.09863585,0.014236997,0.063763544,0.045403037,-0.17032981,0.046876054,0.06981645,-0.13586704,0.022507256,-0.30734304,0.006878499,0.22051796,0.24715273,-0.17463648,-0.21264336,-0.08006059,0.27572894,-0.022771064,0.06689466,-0.004434562,0.06607907,0.13397463,0.111057095,-0.11398665,-0.047258545,0.10636694,0.021343943,-0.42129916,-0.20948485,0.02938827,0.08806959,0.32742834,0.2160662,0.122787915,0.01661174,-0.0121280225,0.24970803,-0.032884847,-0.2300203,-0.20812562,0.01638046,-0.031596165,-0.026968084,-0.19248112,0.123539396,0.047000006,0.032069862,-0.012958298,0.21047172,-0.07362217,0.12330038,0.30028352,0.23351984,0.068328485,-0.07092407,0.10744946,0.102041334,-0.13895915,-0.20121287,-0.0011565313,-0.008685138,0.06547489,0.11130863
RSM0733,0.4123143,-0.083729394,-0.074439675,0.13230646,-0.0060394155,-0.20411584,0.0036034773,0.088067785,-0.17765866,-0.0031311964,-0.27917114,0.0051817996,0.20965621,0.2459988,-0.17437434,-0.19770138,-0.05769568,0.23770833,0.012241627,0.124465406,-0.028343862,0.061116576,0.19878015,0.16894542,-0.16264819,-0.045736965,0.14329816,-0.0008355922,-0.45983553,-0.2805593,-0.03898275,0.10024787,0.318325,0.22794823,0.1820563,-0.0149358995,0.0051636323,0.28789476,0.0017996695,-0.24927,-0.19087097,-0.02978317,0.015830085,-0.078118734,-0.16712023,0.14510709,0.08035302,0.036040578,-0.021990381,0.23740478,-0.07442184,0.108506106,0.32835907,0.21786718,0.046119608,-0.12705423,0.07052022,0.10418801,-0.11121846,-0.22779547,-0.019047149,0.08019406,0.10283387,0.057799246
RSM0734,0.3884062,-0.08633807,-0.04889107,0.0394633,0.026475944,-0.13812345,-0.030824455,0.020306543,-0.15611699,-0.03382175,-0.37003526,-0.007883423,0.2692376,0.2576516,-0.17804617,-0.29278794,-0.06332811,0.28372967,0.012304224,0.076228745,-0.023926003,0.093707405,0.075859,0.1806052,-0.12610333,0.017995724,0.21007004,0.04728199,-0.4704329,-0.15645546,0.07320232,0.05969802,0.46688494,0.21705632,0.1771423,0.06397614,-0.020869438,0.24805184,-0.0804621,-0.30585235,-0.20646274,0.0036735777,-0.023767337,0.065836184,-0.21051614,0.14023066,0.070287846,0.04671844,-0.0035564485,0.23253188,-0.0672868,0.14765142,0.28983223,0.18980847,-0.032271028,-0.09415872,0.15389848,0.14818959,-0.100846976,-0.16012125,-0.021956762,0.047682986,-0.003940297,0.1749299
RSM0735,0.4414396,-0.07846982,-0.06959155,0.13672765,-0.008731787,-0.21387996,-0.045958415,0.06673342,-0.161339,-0.015546039,-0.3083049,-0.009537431,0.21597454,0.31512725,-0.16678077,-0.19977675,-0.036523774,0.24043386,-0.006775447,0.09220021,-0.036201235,0.08231414,0.18442002,0.15883267,-0.20774935,-0.064112954,0.15415739,0.010940578,-0.41063732,-0.27688158,0.014935786,0.06861452,0.35827398,0.21255527,0.16496822,0.02479972,0.010518639,0.3000289,-0.0027200787,-0.27487466,-0.18219598,-0.038307827,0.017765466,-0.05534431,-0.13838086,0.11879378,0.07887012,0.014299546,0.035489056,0.22982477,-0.065064035,0.1262012,0.28731632,0.18864778,-0.005940953,-0.095482655,0.10459619,0.095771916,-0.10407986,-0.2574408,-0.02632763,0.10304596,0.08633968,0.100356184
RSM0737,0.42380315,-0.06359277,-0.083842956,0.102640614,-0.025847625,-0.2098044,-0.09517579,0.058308885,-0.116654985,-0.029234236,-0.3288425,-0.0066267313,0.2425616,0.3107827,-0.1414868,-0.19952312,-0.009758344,0.23895095,-0.018253872,0.07532731,-0.00067400746,0.07592936,0.20661268,0.16413207,-0.19507107,-0.06693091,0.19515622,0.004067902,-0.3832696,-0.26613298,0.038581483,0.056858912,0.35786048,0.21655054,0.14689742,0.03788354,-0.011206555,0.254483,-0.067042366,-0.26728725,-0.16645227,-0.05893577,0.029459374,-0.02737288,-0.111605726,0.11301269,0.109289534,0.028811025,0.040845532,0.23378958,-0.0041161445,0.1273574,0.29542613,0.20577568,-0.032543022,-0.120675206,0.11277013,0.100950934,-0.090038404,-0.19962157,-0.044684432,0.09115806,0.05145422,0.12914865
RSM0738,0.40244475,-0.12026645,-0.10467507,0.09027804,0.09384339,-0.13452785,-0.11772488,0.05303979,-0.0725711,-0.09850597,-0.3670227,0.025936581,0.1511949,0.21955104,-0.018716024,-0.20407028,-0.07533129,0.32780835,0.030880433,0.07531335,-0.0070837243,0.06878592,0.07546774,0.19897585,-0.15581554,-0.031335775,0.30507448,0.0020369662,-0.4463783,-0.2324182,0.15568678,-0.04477036,0.34365538,0.20258352,0.12176198,-0.021880418,-0.019948209,0.3189725,-0.11214989,-0.33251908,-0.25647613,-0.029226143,-0.011516932,0.08817078,-0.11713801,0.1317651,0.120137304,0.07608571,0.02172709,0.29332545,-0.027058799,0.20044136,0.25314674,0.17665178,-0.16369976,0.068151206,0.17560603,0.16949618,0.04200629,-0.14293908,-0.11931754,0.14146964,-0.055126008,0.21509287
RSM0739,0.43807566,-0.14010282,-0.107690595,0.13958763,0.029212486,-0.20950972,-0.18338448,0.056424245,-0.07065595,-0.1029137,-0.36562926,0.020599565,0.1373306,0.29392222,-0.016773425,-0.15725356,-0.025164617,0.3314332,0.03807182,0.09934606,0.03732589,0.05284198,0.14546032,0.1747076,-0.21318293,-0.06696847,0.35508487,-0.051571928,-0.41235396,-0.31337816,0.1294689,-0.057793777,0.29011965,0.2130819,0.12844224,-0.02685282,-0.013384201,0.37348044,-0.08116842,-0.33069184,-0.22124432,-0.07797888,0.017896712,-0.0025195607,-0.051032614,0.13641012,0.113181785,0.0726304,0.053815592,0.34204316,0.022671182,0.20391789,0.2518611,0.1586651,-0.16650167,0.064150035,0.14766037,0.15761651,0.011437529,-0.1698975,-0.16043796,0.1589138,-0.031317372,0.19635534
RSM0740,0.3777452,-0.15192944,0.080053315,0.057895094,0.12575197,-0.17953365,0.08328765,0.18513405,0.0044372827,0.010843526,-0.28171918,0.06347627,0.13011469,0.26047003,-0.17114544,-0.1379809,-0.18318145,0.31838068,-0.010712121,-0.03819384,0.08832209,0.0101891905,0.20760873,0.027366918,-0.10974782,-0.109908916,0.09569719,-0.015160007,-0.36424437,-0.23706993,0.14918293,0.106463954,0.1611432,0.2107921,-0.06102748,-0.076541826,-0.06529949,0.27179527,-0.0687818,-0.07792492,-0.20188001,0.044286516,-0.10590508,-0.14809138,-0.21996655,0.10326432,0.09919711,0.10826973,-0.036105607,0.2181291,0.028851343,0.11585139,0.35111794,0.29396698,0.103604645,0.050706454,0.0948384,-0.008676801,-0.269304,-0.13498707,-0.0005721911,-0.10735168,0.023622869,0.17126785
RSM0741,0.37485844,-0.15602665,-0.0652063,0.09688471,0.046014443,-0.16335568,-0.060958434,0.069374196,-0.12663977,-0.09766244,-0.33113328,-0.0036535007,0.1962401,0.23447546,-0.10520776,-0.20347565,-0.08025693,0.28259417,0.038688123,0.04836147,0.016750837,0.069851674,0.08578845,0.15898249,-0.11170342,-0.019775819,0.22989467,0.021160493,-0.4483628,-0.2520591,0.07443126,0.012963493,0.35886732,0.21049085,0.12184012,-0.004237452,-0.035228074,0.2380931,-0.09895966,-0.2656219,-0.21116503,-0.030544309,-0.039549235,0.037967797,-0.15829673,0.120456055,0.091670014,0.09310174,0.015517972,0.2606859,-0.034775935,0.15022294,0.26874882,0.19044004,-0.066145405,-0.015724711,0.15693381,0.11111139,-0.07334304,-0.14399998,-0.07811378,0.057155732,0.00023530447,0.20354809
