type,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-2-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-1-all,mc_CRY-Z-2-all,mc_CRY-Z-3-all,mc_CRY-I-0-all,mc_CRY-I-1-all,mc_CRY-I-2-all,mc_CRY-I-3-all,mc_CRY-T-0-all,mc_CRY-T-1-all,mc_CRY-T-2-all,mc_CRY-T-3-all,mc_CRY-S-0-all,mc_CRY-S-1-all,mc_CRY-S-2-all,mc_CRY-S-3-all,D_mc_CRY-chi-0-all,D_mc_CRY-chi-1-all,D_mc_CRY-chi-2-all,D_mc_CRY-chi-3-all,D_mc_CRY-Z-0-all,D_mc_CRY-Z-1-all,D_mc_CRY-Z-2-all,D_mc_CRY-Z-3-all,D_mc_CRY-I-0-all,D_mc_CRY-I-1-all,D_mc_CRY-I-2-all,D_mc_CRY-I-3-all,D_mc_CRY-T-0-all,D_mc_CRY-T-1-all,D_mc_CRY-T-2-all,D_mc_CRY-T-3-all,D_mc_CRY-S-0-all,D_mc_CRY-S-1-all,D_mc_CRY-S-2-all,D_mc_CRY-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all
RSM4407,3.61,23.104,38.76,72.2,841.0,812.0,1392.0,1624.0,1,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.9044,4.14,8.5008,12.5856,0,-4.56,-5.2,-7.6,0,88.0,184.0,408.0,0,0,0,0,0,4.0,8.0,32.0,0,2.52,4.88,12.96,122.2282,268.821,406.22,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.1492,19.8506,27.9072,28.9716,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.84,150.22,0,0.98,2.66,2.17,0,2.0,14.0,13.0,0,0,0,0,0,-2.0,0.0,1.0,0,-0.04,0.72,0.74,0,-7.8,-2.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM1323,2.7225,20.724,31.0695,57.915,900.0,870.0,1320.0,3240.0,1,4.0,7.0,13.0,16.0,44.0,84.0,168.0,1.7161,3.9038,7.0085,13.6633,0,-5.96,-7.28,-13.65,0,91.0,166.0,282.0,0,0,0,0,0,5.0,7.0,10.0,0,2.26,3.82,6.6,121.7746667,250.3731333,388.2704,402.5023333,478.6666667,1009.333333,1392.0,1155.333333,18.66666667,38.0,60.0,62.66666667,98.0,231.3333333,294.6666667,278.6666667,7.582666667,17.80806667,24.98893333,24.22333333,10.1056,13.92204444,25.41928889,27.128,54.0,75.11111111,136.8888889,69.33333333,1,1.666666667,2.888888889,3.777777778,3.0,8.111111111,14.66666667,10.88888889,0.552633333,0.9507,1.635,1.3714,45.87,118.63,189.4955556,165.8911111,0,0.732222222,0.95,3.051111111,0,1.555555556,2.0,17.77777778,0,0,0,0,0,-1.555555556,-2.888888889,0.444444444,0,-0.031111111,-0.04,0.977777778,0,-5.466666667,-7.2,2.0,3.944533333,2.924,6.868533333,5.848,21.33333333,16.0,37.33333333,32.0,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1.0,1.333333333,2.0,0.177633333,0.187366667,0.365,0.374733333,9.363333333,19.96333333,29.32666667,39.92666667,0,0.296666667,0.296666667,0.593333333,0,0.666666667,0.666666667,1.333333333,0,0,0,0,0,-0.666666667,-0.666666667,-1.333333333,0,-0.013333333,-0.013333333,-0.026666667,0,-2.0,-2.0,-4.0
RSM3035,3.61,23.104,38.76,75.924,841.0,812.0,1392.0,1740.0,1,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.9044,4.14,8.5008,12.4752,0,-4.56,-5.2,-9.56,0,88.0,184.0,404.0,0,0,0,0,0,4.0,8.0,32.0,0,2.52,4.88,13.04,169.7514,377.145,638.7924,709.739,570.0,1368.0,1788.0,1316.0,28.0,58.0,100.0,122.0,158.0,400.0,556.0,520.0,10.0956,25.4562,37.91,37.1482,9.2416,15.504,30.3696,14.44,49.0,84.0,105.0,49.0,1,2.0,4.0,2.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.695,0.855,54.76,167.24,204.98,116.92,0,0.98,2.17,1.33,0,2.0,13.0,7.0,0,0,0,0,0,-2.0,0.0,-1.0,0,-0.04,0.74,0.36,0,-7.8,1.9,-1.0,9.2416,23.256,51.4976,27.816,49.0,126.0,161.0,63.0,1.0,3.0,7.0,4.0,9.0,30.0,39.0,21.0,0.5625,1.7325,2.8275,1.41,54.76,250.86,355.2,183.52,0,1.47,4.34,3.01,0,3.0,26.0,19.0,0,0,0,0,0,-1.0,8.0,5.0,0,-0.06,1.48,1.12,0,-11.7,3.8,4.8
RSM3481,3.7258,23.4688,39.372,66.088,1670.5,1106.0,1896.0,2612.0,1,4.0,8.0,14.0,16.0,48.0,96.0,136.0,1.9322,4.17,8.5624,12.7608,0,-4.44,-4.96,-7.34,0,130.0,268.0,468.0,0,0,0,0,0,4.0,8.0,22.0,0,2.56,4.96,10.26,450.1928,1037.544,1656.184,2011.136,1856.0,4512.0,6640.0,7112.0,72.0,160.0,256.0,320.0,416.0,1056.0,1568.0,1768.0,31.5016,79.5872,121.3568,138.5072,9.2416,15.504,29.944,32.756,49.0,84.0,133.0,119.0,1,2.0,4.0,4.5,4.0,12.0,20.0,19.0,0.5625,1.155,2.01,1.99875,54.76,167.24,284.16,275.65,0,0.98,2.31,2.905,0,2.0,9.0,14.5,0,0,0,0,0,-2.0,-2.0,-0.5,0,-0.04,0.32,0.71,0,-7.8,-8.8,-3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM1985,2.8561,31.2312,34.476,64.22,2304.0,2976.0,2304.0,2688.0,1,6.0,8.0,16.0,36.0,84.0,144.0,192.0,2.1904,7.3704,9.1168,13.4976,0,-8.34,-6.88,-10.96,0,226.0,336.0,712.0,0,0,0,0,0,22.0,24.0,64.0,0,3.9,5.68,14.56,293.1514,664.122,1039.39,1280.489,1150.0,2760.0,3856.0,4184.0,48.0,104.0,164.0,210.0,268.0,672.0,980.0,1146.0,20.1296,50.3272,74.6948,87.4034,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.84,150.22,0,0.98,2.66,2.17,0,2.0,14.0,13.0,0,0,0,0,0,-2.0,0.0,1.0,0,-0.04,0.72,0.74,0,-7.8,-2.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0055,2.4025,28.272,31.62,45.26,625.0,1050.0,1200.0,1300.0,1,6.0,8.0,12.0,36.0,96.0,132.0,168.0,1.9321,6.255,8.5624,10.6196,0,-8.94,-8.0,-10.6,0,108.0,152.0,248.0,0,0,0,0,0,20.0,26.0,44.0,0,3.84,4.96,9.04,115.2873,242.3775,349.5012,402.7475,477.0,1032.0,1302.0,1226.0,18.0,37.0,54.0,65.0,91.0,219.0,294.0,295.0,7.845,18.0873,24.411,25.7641,9.2416,13.566,22.9368,19.722,49.0,73.5,94.5,63.0,1,1.75,3.0,2.75,3.25,9.0,12.0,9.75,0.5625,1.010625,1.425,1.138125,54.76,146.335,186.11,154.475,0,0.8575,1.575,1.8725,0,1.75,7.5,10.25,0,0,0,0,0,-1.5,-0.5,0.0,0,-0.035,0.35,0.545,0,-6.825,-2.95,-0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0081,2.4025,28.272,31.62,45.26,625.0,1050.0,1200.0,1300.0,1,6.0,8.0,12.0,36.0,96.0,132.0,168.0,1.9321,6.255,8.5624,10.6196,0,-8.94,-8.0,-10.6,0,108.0,152.0,248.0,0,0,0,0,0,20.0,26.0,44.0,0,3.84,4.96,9.04,126.6298,266.6025,384.9462,447.75,514.0,1116.0,1398.0,1299.0,20.0,41.0,60.0,73.0,101.0,243.0,324.0,323.0,8.5748,19.8429,26.7364,28.2033,9.2416,13.566,22.9368,19.722,49.0,73.5,94.5,63.0,1,1.75,3.0,2.75,3.25,9.0,12.0,9.75,0.5625,1.010625,1.425,1.138125,54.76,146.335,186.11,154.475,0,0.8575,1.575,1.8725,0,1.75,7.5,10.25,0,0,0,0,0,-1.5,-0.5,0.0,0,-0.035,0.35,0.545,0,-6.825,-2.95,-0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM3540,2.4025,31.16533333,29.55333333,65.61666667,625.0,1166.666667,1833.333333,2333.333333,1,6.0,8.0,14.66666667,36.0,88.0,168.0,220.0,1.9321,6.125266667,9.711466667,14.6228,0,-10.80666667,-6.666666667,-19.6,0,103.3333333,126.6666667,273.3333333,0,0,0,0,0,21.33333333,20.0,51.33333333,0,3.933333333,4.133333333,9.866666667,229.07686,432.6228,762.19432,924.58528,1032.4,1972.8,3335.2,3702.4,29.8,62.4,102.4,133.6,164.8,415.2,609.2,711.2,13.53242,31.5392,49.50736,59.99656,10.7968,11.4648,24.34096,26.20064,58.0,62.4,120.4,130.4,1,1.4,2.8,3.2,2.2,6.6,10.4,13.2,0.54474,0.79926,1.461,1.70352,38.758,102.83,166.452,207.436,0,0.926,1.458,1.992,0,2.0,4.8,6.0,0,0,0,0,0,-2.0,-2.0,-3.2,0,-0.04,0.104,0.08,0,-6.72,-7.12,-10.72,9.50424,6.0894,25.09788,18.2682,48.6,32.4,129.6,97.2,0.6,0.6,1.8,1.8,0.6,2.4,3.6,6.0,0.30246,0.32802,0.93294,0.98406,8.39256,25.3572,42.14232,76.0716,0,0.858,0.858,2.574,0,1.8,1.8,5.4,0,0,0,0,0,-1.8,-1.8,-4.2,0,-0.036,-0.036,-0.108,0,-4.536,-4.536,-13.608
RSM3466,3.5344,33.71466667,30.93853333,90.09586667,729.0,1089.0,2799.0,2979.0,1,5.333333333,7.333333333,15.0,29.33333333,77.33333333,158.6666667,205.3333333,1.5876,4.7544,8.631,13.8306,0,-7.906666667,-2.67,-19.72333333,0,103.6666667,94.33333333,294.6666667,0,0,0,0,0,15.33333333,11.0,44.33333333,0,2.946666667,2.39,7.923333333,188.923,377.094,588.2914,716.262,832.0,1680.0,2440.0,2472.0,27.0,56.0,86.0,108.0,142.0,348.0,478.0,492.0,12.0603,27.9048,40.4006,44.7436,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,17.544,35.088,65.36,64.0,96.0,192.0,224.0,1.0,2.0,4.0,8.0,4.0,12.0,24.0,32.0,0.5329,1.1242,2.2484,3.3288,28.09,119.78,239.56,334.96,0,1.78,3.56,8.52,0,4.0,8.0,36.0,0,0,0,0,0,-2.0,-4.0,0.0,0,-0.08,-0.16,1.28,0,-12.0,-24.0,-20.8
RSM2337,1.44,33.54,22.14,51.69,3969.0,4095.0,4630.5,5827.5,1,8.5,7.5,15.5,72.5,179.5,219.0,329.5,2.8224,10.5252,10.4664,18.3876,0,-17.75,-9.45,-24.475,0,470.5,399.0,884.0,0,0,0,0,0,51.5,38.5,94.0,0,8.015,6.37,15.095,144.47865,286.62,438.5493,508.4935,625.5,1254.0,1749.0,1702.0,21.0,43.0,65.0,79.0,108.0,261.0,351.0,350.0,9.2765,21.2443,30.0665,32.2309,10.15680714,13.22903571,24.1999,19.81321429,54.5,72.0,102.1428571,75.14285714,1,1.642857143,3.0,2.642857143,3.071428571,8.357142857,11.0,9.285714286,0.551985714,0.94105,1.408985714,1.17345,48.53928571,126.9635714,172.8671429,151.95,0,0.744285714,1.711428571,1.897857143,0,1.571428571,7.857142857,8.928571429,0,0,0,0,0,-1.571428571,-0.857142857,-0.928571429,0,-0.031428571,0.342857143,0.392857143,0,-5.614285714,-3.571428571,-3.221428571,4.6208,7.752,14.972,22.192,24.5,42.0,66.5,91.0,0.5,1.0,2.0,3.0,2.0,6.0,10.0,14.0,0.28125,0.5775,1.005,1.4325,27.38,83.62,142.08,200.54,0,0.49,1.155,1.82,0,1.0,4.5,8.0,0,0,0,0,0,-1.0,-1.0,-1.0,0,-0.02,0.16,0.34,0,-3.9,-4.4,-4.9
RSM1718,2.4025,30.21466667,23.25,62.87833333,625.0,1133.333333,1950.0,2366.666667,1,5.666666667,6.666666667,13.0,32.33333333,83.66666667,144.0,192.6666667,1.9321,5.749966667,8.858933333,13.45056667,0,-10.71,-4.666666667,-20.41666667,0,96.33333333,88.66666667,230.3333333,0,0,0,0,0,17.66666667,12.66666667,39.66666667,0,3.74,2.893333333,8.393333333,154.4044,306.561,486.2404,592.192,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331,34.8104,39.91,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM2871,2.7225,20.427,18.93375,39.5505,900.0,2265.0,810.0,1305.0,1,4.0,4.5,9.0,16.0,34.0,54.0,76.0,1.7161,5.5806,4.53915,7.3884,0,-5.78,-4.05,-9.12,0,44.5,108.0,226.5,0,0,0,0,0,7.5,4.5,17.0,0,0.98,2.43,6.15,164.89075,351.6705,554.03,608.9225,697.0,1530.0,2183.0,1967.0,24.5,52.0,81.0,95.0,133.0,330.0,473.0,467.0,10.66685,25.5486,37.5609,38.7877,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.48,118.35,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.0,0,-0.04,0.35,0.14,0,-6.9,-2.05,-6.5,10.5376,16.014,33.2396,26.556,56.5,87.0,150.5,100.5,1.0,2.0,4.0,3.5,5.0,15.0,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.1,193.46,0,1.18,2.02,2.64,0,2.5,8.5,12.0,0,0,0,0,0,-1.0,1.5,1.0,0,-0.05,0.33,0.51,0,-8.85,-5.95,-5.55
RSM3344,2.7225,21.384,25.245,52.734,900.0,900.0,1080.0,1740.0,1,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161,3.8776,6.0522,9.8512,0,-6.36,-5.4,-12.16,0,90.0,144.0,302.0,0,0,0,0,0,6.0,6.0,24.0,0,2.28,3.24,8.2,225.32455,465.681,773.6628,903.7305,949.0,2004.0,2928.0,2832.0,32.5,68.0,112.0,141.0,180.0,456.0,686.0,757.0,13.89165,32.9868,50.0584,56.3365,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,8.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.48,118.35,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.5,0,-0.04,0.35,0.14,0,-6.9,-2.05,-6.5,10.5376,16.014,36.0516,23.744,56.5,87.0,136.5,114.5,1.0,2.0,4.5,3.0,5.0,16.5,21.5,22.5,0.5477,1.1473,1.96125,1.5671,41.425,155.375,221.59,201.97,0,1.18,2.615,2.045,0,2.5,14.0,6.5,0,0,0,0,0,-1.5,3.0,-2.5,0,-0.05,0.72,0.12,0,-8.85,-1.1,-10.4
RSM3425,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84.0,92.0,176.0,0,0,0,0,0,8.0,4.0,12.0,0,2.6,2.44,5.04,472.7457,966.144,1600.3668,2054.112,1980.0,4128.0,6072.0,6768.0,69.0,144.0,236.0,312.0,380.0,952.0,1376.0,1560.0,29.2461,69.608,104.7596,125.9544,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,17.544,41.452,58.996,64.0,96.0,160.0,256.0,1.0,2.0,5.0,7.0,4.0,14.0,24.0,40.0,0.5329,1.1242,2.2265,3.3507,28.09,119.78,227.37,347.15,0,1.78,5.15,6.93,0,4.0,20.0,24.0,0,0,0,0,0,-3.0,-2.0,-6.0,0,-0.08,0.6,0.52,0,-12.0,-16.4,-28.4
RSM1706,2.8561,15.4128,25.857,50.6493,2304.0,1008.0,1728.0,2160.0,1,3.0,6.0,12.0,9.0,27.0,54.0,72.0,2.1904,3.33,6.8376,10.0344,0,-4.05,-5.16,-9.69,0,123.0,252.0,531.0,0,0,0,0,0,0.0,0.0,12.0,0,2.19,4.26,10.98,211.0671,484.245,770.7396,832.458,846.0,2052.0,2910.0,2514.0,33.0,72.0,114.0,132.0,186.0,468.0,690.0,684.0,13.9113,34.8348,52.077,52.896,9.2416,15.504,30.3696,14.44,49.0,84.0,105.0,49.0,1,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.695,0.855,54.76,167.24,204.98,116.92,0,0.98,2.17,1.33,0,2.0,13.0,7.0,0,0,0,0,0,-2.0,0.0,0.0,0,-0.04,0.74,0.36,0,-7.8,1.9,-1.0,9.2416,23.256,45.8736,35.568,49.0,126.0,189.0,105.0,1.0,3.0,6.0,5.0,9.0,27.0,39.0,27.0,0.5625,1.7325,2.85,1.9875,54.76,250.86,372.22,267.14,0,1.47,3.15,3.5,0,3.0,15.0,20.0,0,0,0,0,0,0.0,5.0,6.0,0,-0.06,0.7,1.1,0,-11.7,-5.9,0.9
RSM0076,3.5344,34.1408,21.3944,35.4568,729.0,918.0,1107.0,1188.0,1,6.0,5.0,6.0,36.0,96.0,96.0,72.0,1.5876,4.6116,4.4604,5.6196,0,-6.88,-1.98,-7.58,0,128.0,94.0,118.0,0,0,0,0,0,20.0,14.0,24.0,0,3.9,2.76,3.1,118.7144,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.2624,23.0448,24.6794,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0
RSM3356,3.61,23.104,38.76,72.2,841.0,812.0,1392.0,1624.0,1,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.9044,4.14,8.5008,12.5856,0,-4.56,-5.2,-7.6,0,88.0,184.0,408.0,0,0,0,0,0,4.0,8.0,32.0,0,2.52,4.88,12.96,407.5586,915.093,1463.238,1792.102,1574.0,3744.0,5220.0,5680.0,66.0,142.0,228.0,288.0,370.0,922.0,1324.0,1508.0,27.0338,67.683,100.4724,116.3344,9.2416,15.504,28.88,21.66,49.0,84.0,98.0,73.5,1,2.0,4.0,3.0,4.0,12.0,16.0,13.0,0.5625,1.155,1.71,1.2825,54.76,167.24,233.84,175.38,0,0.98,2.66,1.995,0,2.0,14.0,10.5,0,0,0,0,0,-2.0,0.0,-0.5,0,-0.04,0.72,0.54,0,-7.8,-2.0,-1.5,11.8336,17.544,41.452,51.428,64.0,96.0,160.0,248.0,1.0,2.0,5.0,6.0,4.0,14.0,22.0,32.0,0.5329,1.1242,2.2265,3.0806,28.09,119.78,227.37,323.3,0,1.78,5.15,5.69,0,4.0,20.0,17.0,0,0,0,0,0,-3.0,-1.0,-4.0,0,-0.08,0.6,0.16,0,-12.0,-16.4,-29.2
RSM0429,1.7161,18.0256,13.362,31.3876,144.0,384.0,288.0,672.0,1,4.0,4.0,8.0,16.0,32.0,48.0,64.0,1.9321,4.0588,4.2812,8.34,0,-8.52,-4.96,-13.48,0,16.0,24.0,40.0,0,0,0,0,0,8.0,4.0,16.0,0,2.64,2.48,5.12,246.232,465.2432,722.7848,877.715,1192.0,2258.0,3368.0,3584.0,32.0,66.0,100.0,126.0,166.0,404.0,560.0,598.0,15.696,34.8202,50.7404,58.6302,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,10.9696,11.51253333,21.48906667,26.49066667,59.0,62.33333333,116.6666667,124.6666667,1.0,1.333333333,2.333333333,3.333333333,2.0,5.333333333,8.666666667,13.33333333,0.542766667,0.754733333,1.3075,1.704466667,36.98,86.05333333,142.2733333,213.5466667,0,0.756666667,1.083333333,2.4,0,1.666666667,2.333333333,8.0,0,0,0,0,0,-1.666666667,-2.333333333,-3.333333333,0,-0.033333333,-0.046666667,0.173333333,0,-5.3,-7.9,-11.26666667
RSM3462,2.4025,21.328,11.8575,22.5215,625.0,800.0,450.0,850.0,1,4.0,3.0,5.0,16.0,32.0,36.0,52.0,1.9321,4.0588,3.2109,5.2403,0,-7.56,-3.0,-6.78,0,68.0,57.0,91.0,0,0,0,0,0,8.0,3.0,7.0,0,2.64,1.86,3.18,454.8407,982.402,1560.3546,2047.144,1862.0,4156.0,6156.0,6904.0,71.0,152.0,242.0,328.0,394.0,1000.0,1478.0,1736.0,30.3055,74.2292,112.3834,136.9008,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,10.9696,16.12266667,29.24106667,43.09866667,59.0,76.66666667,158.6666667,164.6666667,1.0,2.0,3.333333333,5.666666667,4.666666667,12.66666667,22.33333333,30.33333333,0.542766667,1.042266667,1.885,2.5495,36.98,131.4966667,225.8933333,321.6433333,0,1.496666667,1.573333333,4.26,0,4.666666667,3.333333333,19.0,0,0,0,0,0,-0.666666667,-1.0,2.0,0,0.073333333,-0.066666667,0.786666667,0,-7.633333333,-11.8,-9.733333333
